7430.26981450252,674.329501915708
7430.80944350758,674.329501915708
7431.34907251264,674.329501915708
7431.75379426644,674.329501915708
7432.2934232715,674.329501915708
7432.83305227656,674.329501915708
7433.23777403035,674.329501915708
7433.77740303541,674.329501915708
7434.11467116357,674.329501915708
7434.72175379426,674.329501915704
7435.05902192242,674.329501915704
7435.39629005059,674.329501915704
7436.07082630691,674.329501915704
7436.94772344013,716.475095785437
7437.41989881956,758.62068965517
7438.02698145025,716.475095785437
7438.63406408094,758.62068965517
7439.57841483979,758.62068965517
7440.38785834738,674.329501915708
7441.19730185497,758.62068965517
7441.87183811129,758.62068965517
7442.81618887015,758.62068965517
7443.35581787521,758.62068965517
7444.03035413153,758.62068965517
7444.70489038785,758.62068965517
7445.24451939291,758.62068965517
7445.91905564924,758.62068965517
7446.99831365935,758.62068965517
7447.67284991568,758.62068965517
7448.347386172,758.62068965517
7449.02192242833,842.911877394635
7449.83136593591,842.911877394635
7450.50590219224,927.203065134097
7451.18043844856,927.203065134097
7452.12478920742,1011.49425287356
7452.79932546374,1011.49425287356
7453.47386172006,1180.07662835249
7454.28330522765,1264.36781609195
7454.95784148398,1348.65900383141
7455.76728499156,1601.5325670498
7456.30691399662,1854.40613026819
7456.98145025295,2191.57088122605
7457.65598650927,2697.31800766283
7458.19561551433,3118.77394636015
7458.46543001686,3708.8122605364
7458.87015177065,4130.26819923371
7459.27487352445,4720.30651340996
7459.54468802698,5394.63601532567
7459.81450252951,6237.5478927203
7459.94940978077,6996.16858237547
7460.2192242833,7586.20689655172
7460.48903878583,8344.82758620689
7460.75885328836,9019.1570881226
7460.89376053962,9356.32183908046
7461.02866779089,9524.90421455938
7461.29848229342,9693.48659003831
7461.43338954468,9272.03065134099
7461.70320404721,9019.1570881226
7461.83811129848,8429.11877394635
7461.97301854974,7923.37164750957
7461.97301854974,7501.91570881225
7462.24283305227,7080.45977011494
7462.37774030354,6406.13026819923
7462.5126475548,5900.38314176245
7462.64755480607,5310.3448275862
7462.9173693086,4804.59770114942
7463.05227655986,4298.85057471264
7463.32209106239,3793.10344827586
7463.72681281618,3371.64750957854
7463.99662731871,2865.90038314176
7464.40134907251,2444.44444444444
7464.8060708263,2191.57088122605
7465.48060708263,1854.40613026819
7466.29005059021,1770.11494252873
7466.96458684654,1601.5325670498
7467.63912310286,1601.5325670498
7468.17875210792,1432.95019157087
7468.85328836424,1432.95019157087
7469.52782462057,1517.24137931034
7470.33726812816,1685.82375478927
7470.87689713322,1685.82375478927
7471.82124789207,1854.40613026819
7472.22596964586,2107.27969348658
7472.76559865092,2444.44444444444
7473.44013490725,2697.31800766283
7473.84485666104,3118.77394636015
7474.24957841484,3455.938697318
7474.65430016863,3877.39463601532
7475.05902192242,4383.1417624521
7475.19392917369,4720.30651340996
7475.46374367622,5310.3448275862
7475.86846543001,5816.09195402298
7476.00337268128,6321.83908045976
7476.00337268128,6827.58620689655
7476.13827993254,7164.7509578544
7476.40809443507,7754.78927203065
7476.54300168634,8597.70114942528
7476.81281618887,9272.03065134099
7476.94772344013,10367.816091954
7477.0826306914,11210.7279693486
7477.21753794266,12306.5134099616
7477.35244519392,13065.1340996168
7477.48735244519,13992.3371647509
7477.48735244519,14666.6666666666
7477.48735244519,15593.8697318007
7477.62225969645,16099.6168582375
7477.75716694772,17111.1111111111
7477.75716694772,18122.6053639846
7477.75716694772,19134.0996168582
7478.02698145025,19892.7203065134
7478.02698145025,20819.9233716475
7478.16188870151,21747.1264367816
7478.16188870151,22168.5823754789
7478.16188870151,22505.7471264367
7478.43170320404,22590.0383141762
7478.70151770657,22252.8735632183
7478.70151770657,21915.7088122605
7478.70151770657,20904.2145593869
7478.83642495784,20229.8850574712
7478.83642495784,19386.9731800766
7478.9713322091,18628.3524904214
7478.9713322091,17785.4406130268
7479.10623946037,16858.2375478927
7479.10623946037,16183.908045977
7479.10623946037,15172.4137931034
7479.3760539629,14329.5019157088
7479.3760539629,13065.1340996168
7479.51096121416,11042.1455938697
7479.64586846543,11800.7662835249
7479.64586846543,10367.816091954
7479.91568296796,9356.32183908046
7480.05059021922,8513.40996168582
7480.05059021922,7586.20689655172
7480.32040472175,6406.13026819923
7480.59021922428,5647.50957854406
7480.72512647554,4720.30651340996
7481.2647554806,3961.68582375478
7481.6694772344,3455.938697318
7482.07419898819,2865.90038314176
7482.61382799325,2360.15325670498
7483.15345699831,2107.27969348658
7484.23271500843,1685.82375478927
7485.04215851602,1517.24137931034
7485.71669477234,1264.36781609195
7486.66104553119,1180.07662835249
7487.47048903878,1011.49425287356
7488.41483979763,1011.49425287356
7489.76391231028,842.911877394635
7490.97807757166,927.203065134097
7492.05733558178,758.62068965517
7493.27150084317,842.911877394635
7494.21585160202,842.911877394635
7495.29510961214,842.911877394635
7496.23946037099,842.911877394635
7497.85834738617,674.329501915708
7498.53288364249,758.62068965517
7499.74704890387,758.62068965517
7500.96121416526,758.62068965517
7502.3102866779,758.62068965517
7503.25463743676,758.62068965517
7504.46880269814,758.62068965517
7505.14333895446,758.62068965517
7507.03204047217,758.62068965517
7507.97639123102,758.62068965517
7510,758.62068965517
